q4,q4h,q6,q6h,label
0.130983,0.176185,0.474394,0.517394, fcc
0.17074,0.198263,0.592194,0.509699, fcc
0.135832,0.171168,0.55775,0.489974, fcc
0.221072,0.136678,0.591486,0.514857, fcc
0.121825,0.094981,0.419832,0.413226, hcp
0.197199,0.146448,0.509147,0.456828, fcc
0.088477,0.093296,0.46654,0.449508, hcp
0.139738,0.090924,0.389517,0.431315, hcp
0.061874,0.088947,0.4546,0.419242, hcp
0.111953,0.0978,0.413045,0.431487, hcp
0.129537,0.147453,0.465712,0.502371, fcc
0.209154,0.144452,0.552532,0.493586, fcc
0.2252,0.151551,0.475586,0.497082, fcc
0.123882,0.088169,0.488162,0.411488, hcp
0.106227,0.144088,0.513,0.502936, fcc
0.088627,0.081392,0.494819,0.421764, hcp
0.236107,0.166553,0.472915,0.483535, fcc
0.099994,0.090633,0.425266,0.395977, hcp
0.09573,0.172583,0.427665,0.492796, fcc
0.174094,0.14664,0.480608,0.482954, fcc
0.143532,0.161654,0.467698,0.501984, fcc
0.110946,0.079837,0.426933,0.405531, hcp
0.169254,0.17734,0.451468,0.480593, fcc
0.109423,0.088042,0.401748,0.396969, hcp
0.088257,0.082329,0.423759,0.433271, hcp
0.209327,0.155896,0.576358,0.491828, fcc
0.195602,0.15125,0.552085,0.478598, fcc
0.17427,0.164748,0.549008,0.495536, fcc
0.144633,0.168513,0.520435,0.469925, fcc
0.193892,0.179669,0.50589,0.507976, fcc
0.173227,0.159349,0.507915,0.467273, fcc
0.114049,0.075549,0.407449,0.384476, hcp
0.225079,0.156327,0.510767,0.484337, fcc
0.075777,0.099617,0.450391,0.439544, hcp
0.132575,0.060089,0.407587,0.405657, hcp
0.073472,0.071871,0.428795,0.385907, hcp
0.102627,0.092441,0.434621,0.422558, hcp
0.119406,0.091602,0.479501,0.407516, hcp
0.130528,0.148156,0.440385,0.498303, fcc
0.234081,0.15888,0.454903,0.499284, fcc
0.176833,0.154354,0.537281,0.491723, fcc
0.08063,0.082178,0.418524,0.414185, hcp
0.078052,0.09089,0.41671,0.411811, hcp
0.135369,0.070874,0.431848,0.414097, hcp
0.075074,0.181763,0.550376,0.511246, fcc
0.228707,0.136803,0.549534,0.516895, fcc
0.159016,0.16569,0.472012,0.500856, fcc
0.093737,0.104148,0.452456,0.391806, hcp
0.157377,0.173187,0.571859,0.517545, fcc
0.180494,0.157149,0.536828,0.478281, fcc
0.113821,0.172691,0.467893,0.466388, fcc
0.11966,0.084678,0.419121,0.424033, hcp
0.177667,0.160031,0.494794,0.518233, fcc
0.105698,0.090096,0.443417,0.430712, hcp
0.053898,0.094157,0.456079,0.406634, hcp
0.193395,0.160052,0.527266,0.498367, fcc
0.138696,0.147939,0.548782,0.462024, fcc
0.120808,0.083421,0.449243,0.426589, hcp
0.103218,0.076436,0.435318,0.396858, hcp
0.139818,0.185998,0.509486,0.473548, fcc
0.101475,0.157084,0.514565,0.481831, fcc
0.220719,0.179404,0.43882,0.490058, fcc
0.168907,0.175931,0.56816,0.53304, fcc
0.136758,0.100713,0.512915,0.408954, hcp
0.172667,0.16711,0.604732,0.479345, fcc
0.125935,0.071941,0.422072,0.412706, hcp
0.169703,0.17488,0.538776,0.489288, fcc
0.14997,0.16231,0.57101,0.469969, fcc
0.182043,0.169816,0.518794,0.508749, fcc
0.138923,0.072476,0.501868,0.452772, hcp
0.131198,0.087029,0.429555,0.399052, hcp
0.063773,0.089105,0.446565,0.429742, hcp
0.201657,0.150516,0.525059,0.468974, fcc
0.10547,0.100531,0.44446,0.416846, hcp
0.159296,0.161127,0.558966,0.487016, fcc
0.137555,0.150355,0.504857,0.467191, fcc
0.099796,0.090836,0.494045,0.420572, hcp
0.074699,0.071978,0.443536,0.414319, hcp
0.119429,0.103386,0.376503,0.396028, hcp
0.125865,0.078451,0.466041,0.434054, hcp
0.088206,0.074519,0.482083,0.431844, hcp
0.149561,0.143188,0.566379,0.466061, fcc
0.192222,0.156784,0.50209,0.509809, fcc
0.120365,0.109576,0.484261,0.429388, hcp
0.096652,0.161474,0.536425,0.441402, fcc
0.189674,0.169035,0.533347,0.492093, fcc
0.105454,0.098174,0.436806,0.394246, hcp
0.132513,0.15883,0.458073,0.479249, fcc
0.092788,0.085845,0.493435,0.438477, hcp
0.105221,0.078169,0.372975,0.409353, hcp
0.102225,0.082476,0.487555,0.43055, hcp
0.156981,0.162212,0.497625,0.472488, fcc
0.118651,0.076439,0.487991,0.417341, hcp
0.144349,0.175273,0.504693,0.47599, fcc
0.162637,0.180583,0.548221,0.51631, fcc
0.170048,0.186081,0.498855,0.499389, fcc
0.147235,0.160214,0.526788,0.467408, fcc
0.169961,0.15004,0.479871,0.47805, fcc
0.189734,0.178043,0.480167,0.502693, fcc
0.10521,0.162939,0.536288,0.508614, fcc
0.078755,0.089954,0.457328,0.433374, hcp
0.11855,0.075923,0.442663,0.422874, hcp
0.204034,0.164706,0.443552,0.489627, fcc
0.1486,0.175326,0.471969,0.470348, fcc
0.102877,0.096178,0.454933,0.439227, hcp
0.162996,0.145572,0.479065,0.454184, fcc
0.104893,0.090353,0.44502,0.413539, hcp
0.119554,0.082284,0.440093,0.402678, hcp
0.097289,0.09102,0.42179,0.436121, hcp
0.184773,0.156781,0.494818,0.481968, fcc
0.188378,0.183949,0.501838,0.472115, fcc
0.17713,0.154052,0.501483,0.458871, fcc
0.122563,0.095057,0.418621,0.418258, hcp
0.158125,0.162234,0.599524,0.461445, fcc
0.103999,0.084786,0.460144,0.428231, hcp
0.145543,0.080756,0.430277,0.425977, hcp
0.117369,0.078004,0.418734,0.425119, hcp
0.094996,0.086431,0.463252,0.408771, hcp
0.101381,0.076906,0.426009,0.381449, hcp
0.21234,0.172678,0.451539,0.484266, fcc
0.117254,0.080602,0.433156,0.412887, hcp
0.103967,0.083895,0.417001,0.40241, hcp
0.18616,0.119231,0.495022,0.553744, fcc
0.126813,0.165131,0.510521,0.483762, fcc
0.174027,0.16928,0.41144,0.499369, fcc
0.133279,0.174653,0.493456,0.493339, fcc
0.133131,0.174973,0.580811,0.487274, fcc
0.099636,0.07386,0.45107,0.388363, hcp
0.090776,0.093901,0.479439,0.401318, hcp
0.204915,0.177189,0.531104,0.465495, fcc
0.086107,0.182892,0.530535,0.493702, fcc
0.116402,0.082053,0.445435,0.402052, hcp
0.099669,0.083127,0.399863,0.429485, hcp
0.089121,0.091847,0.442973,0.44896, hcp
0.139155,0.167288,0.493597,0.499005, fcc
0.12092,0.089895,0.470579,0.397011, hcp
0.133543,0.148006,0.440077,0.502663, fcc
0.099781,0.073801,0.441046,0.393243, hcp
0.086169,0.093731,0.429068,0.405218, hcp
0.176639,0.171721,0.47593,0.497978, fcc
0.1187,0.096567,0.517377,0.420504, hcp
0.076683,0.079023,0.425521,0.44123, hcp
0.082819,0.09938,0.414454,0.408139, hcp
0.123419,0.083979,0.431859,0.420425, hcp
0.09724,0.086946,0.489825,0.435809, hcp
0.129366,0.092425,0.447246,0.442201, hcp
0.128779,0.13276,0.464362,0.483758, fcc
0.119116,0.092324,0.439205,0.408273, hcp
0.12166,0.078988,0.48132,0.420459, hcp
0.241508,0.166178,0.46546,0.480785, fcc
0.137364,0.152221,0.581518,0.483122, fcc
0.193369,0.141517,0.511229,0.553695, fcc
0.20644,0.14048,0.553822,0.466019, fcc
0.128711,0.077391,0.495101,0.440868, hcp
0.107007,0.098214,0.439148,0.412959, hcp
0.167596,0.1526,0.508672,0.492407, fcc
0.127097,0.087692,0.456335,0.429972, hcp
0.078195,0.077301,0.407919,0.426676, hcp
0.104659,0.084767,0.501464,0.440144, hcp
0.201443,0.170146,0.518471,0.515828, fcc
0.087861,0.074228,0.432112,0.442968, hcp
0.106335,0.079184,0.505298,0.415032, hcp
0.070046,0.078368,0.427334,0.41895, hcp
0.162811,0.170014,0.444818,0.480524, fcc
0.077318,0.083356,0.49153,0.443395, hcp
0.133635,0.140808,0.439595,0.503663, fcc
0.12189,0.097018,0.456594,0.420714, hcp
0.143068,0.138527,0.495289,0.47814, fcc
0.143864,0.154634,0.503901,0.504085, fcc
0.117322,0.0855,0.446474,0.4056, hcp
0.123641,0.091978,0.425289,0.415813, hcp
0.14237,0.153688,0.54349,0.483776, fcc
0.199763,0.165452,0.508911,0.481122, fcc
0.151682,0.165895,0.610093,0.510068, fcc
0.105091,0.078144,0.389296,0.413989, hcp
0.224295,0.166935,0.46486,0.521136, fcc
0.109671,0.086895,0.438088,0.407153, hcp
0.197363,0.149695,0.547766,0.539095, fcc
0.114401,0.071561,0.425213,0.427329, hcp
0.115997,0.094482,0.415569,0.416741, hcp
0.100662,0.102508,0.460353,0.403627, hcp
0.158806,0.131222,0.43911,0.50366, fcc
0.132187,0.089433,0.417584,0.397839, hcp
0.161715,0.177008,0.496718,0.456745, fcc
0.123682,0.100309,0.388469,0.414108, hcp
0.210567,0.155937,0.494961,0.471494, fcc
0.10004,0.08092,0.420794,0.402441, hcp
0.185029,0.163232,0.455516,0.478525, fcc
0.113325,0.088546,0.487154,0.425957, hcp
0.115455,0.095682,0.506371,0.414761, hcp
0.184473,0.169529,0.541677,0.491092, fcc
0.109804,0.085903,0.481744,0.408341, hcp
0.099843,0.081724,0.493567,0.42413, hcp
0.193034,0.168508,0.462478,0.511024, fcc
0.177547,0.161244,0.482157,0.443938, fcc
0.093013,0.077739,0.398564,0.425949, hcp
0.13885,0.155388,0.531141,0.500669, fcc
0.183693,0.149489,0.528725,0.505616, fcc
0.097175,0.070807,0.48465,0.436023, hcp
0.255626,0.144713,0.510953,0.500773, fcc
0.105948,0.084261,0.485476,0.411871, hcp
0.1617,0.179903,0.496142,0.458907, fcc
0.11994,0.153291,0.531964,0.497323, fcc
0.170855,0.189155,0.524123,0.48401, fcc
0.13909,0.168248,0.439152,0.498761, fcc
0.201431,0.15557,0.453834,0.470402, fcc
0.120913,0.091995,0.464565,0.401561, hcp
0.118845,0.086334,0.404555,0.404452, hcp
0.14504,0.10119,0.424978,0.431101, hcp
0.171414,0.169605,0.53728,0.527277, fcc
0.159764,0.177333,0.501253,0.466624, fcc
0.145666,0.093332,0.442067,0.421078, hcp
0.120136,0.092293,0.438088,0.397914, hcp
0.097695,0.081528,0.466524,0.447357, hcp
0.096564,0.092188,0.460019,0.416072, hcp
0.195093,0.14936,0.510531,0.467208, fcc
0.072444,0.081382,0.464904,0.421243, hcp
0.127714,0.151275,0.48742,0.525493, fcc
0.142776,0.152677,0.577093,0.463591, fcc
0.204226,0.17214,0.417981,0.483387, fcc
0.243464,0.158287,0.504904,0.511863, fcc
0.11588,0.102671,0.406993,0.441804, hcp
0.212176,0.179126,0.60228,0.503936, fcc
0.094062,0.080494,0.390581,0.440408, hcp
0.106398,0.08958,0.432525,0.439592, hcp
0.127011,0.084314,0.51804,0.415574, hcp
0.172102,0.147212,0.529712,0.512999, fcc
0.153213,0.155764,0.551149,0.505505, fcc
0.189211,0.179712,0.579947,0.50622, fcc
0.104941,0.091695,0.418389,0.416425, hcp
0.140949,0.1497,0.453077,0.48426, fcc
0.121922,0.065902,0.461682,0.431399, hcp
0.102964,0.078864,0.517769,0.416897, hcp
0.090251,0.083065,0.48334,0.425667, hcp
0.107249,0.070739,0.467285,0.392478, hcp
0.156255,0.160057,0.514245,0.50348, fcc
0.097866,0.070172,0.440407,0.402206, hcp
0.135454,0.100587,0.483786,0.412901, hcp
0.128347,0.082357,0.470823,0.426491, hcp
0.18717,0.152856,0.481545,0.474283, fcc
0.199843,0.153752,0.476006,0.459146, fcc
0.120309,0.16335,0.513155,0.496129, fcc
0.114112,0.090218,0.459584,0.428676, hcp
0.169242,0.157246,0.566874,0.458388, fcc
0.174306,0.164811,0.525468,0.491019, fcc
0.109442,0.082272,0.429608,0.428489, hcp
0.13351,0.068818,0.444678,0.400022, hcp
0.121282,0.081619,0.381649,0.4128, hcp
0.10842,0.087434,0.455057,0.419192, hcp
0.10286,0.091613,0.414224,0.415008, hcp
0.091224,0.078639,0.39199,0.420211, hcp
0.068868,0.094481,0.47564,0.411827, hcp
0.143154,0.147473,0.559864,0.474666, fcc
0.076305,0.076799,0.440845,0.429627, hcp
0.185418,0.141569,0.493598,0.498389, fcc
0.087169,0.076989,0.491389,0.417369, hcp
0.085344,0.071721,0.488952,0.416146, hcp
0.167023,0.150027,0.532035,0.492573, fcc
0.099462,0.080307,0.457167,0.419646, hcp
0.063995,0.070572,0.470528,0.427287, hcp
0.17456,0.14629,0.481273,0.461871, fcc
0.063282,0.092898,0.447004,0.42595, hcp
0.200598,0.155993,0.508303,0.477074, fcc
0.103533,0.082179,0.449102,0.434117, hcp
0.19285,0.147538,0.439861,0.508362, fcc
0.115957,0.090319,0.455037,0.393433, hcp
0.204215,0.167966,0.545674,0.448615, fcc
0.233339,0.161855,0.493727,0.510133, fcc
0.124583,0.148937,0.463713,0.471902, fcc
0.108543,0.088328,0.429411,0.425061, hcp
0.18958,0.143897,0.511709,0.468125, fcc
0.117814,0.09936,0.471882,0.424517, hcp
0.109288,0.07652,0.486281,0.411261, hcp
0.102397,0.08411,0.474729,0.434764, hcp
0.067024,0.075344,0.442057,0.41116, hcp
0.172445,0.156829,0.434651,0.485358, fcc
0.126426,0.090889,0.396121,0.430542, hcp
0.093479,0.082162,0.416203,0.398106, hcp
0.175594,0.155947,0.486735,0.464055, fcc
0.149289,0.145905,0.491274,0.503834, fcc
0.201695,0.16266,0.531567,0.496136, fcc
0.116346,0.073844,0.431989,0.414717, hcp
0.178287,0.145125,0.47336,0.473888, fcc
0.111302,0.075387,0.43219,0.417057, hcp
0.091342,0.091464,0.423969,0.430852, hcp
0.068989,0.083799,0.412511,0.431272, hcp
0.127407,0.157562,0.542148,0.500251, fcc
0.157823,0.14651,0.555026,0.479537, fcc
0.074738,0.086611,0.401246,0.422447, hcp
0.112819,0.142859,0.455659,0.486947, fcc
0.114717,0.071669,0.480429,0.409209, hcp
0.106353,0.101524,0.408467,0.420915, hcp
0.181973,0.150925,0.512698,0.485518, fcc
0.205068,0.15681,0.438116,0.480249, fcc
0.234637,0.15174,0.447694,0.50376, fcc
0.105016,0.077233,0.443327,0.429483, hcp
0.146702,0.095175,0.481139,0.41533, hcp
0.104988,0.089128,0.432697,0.422425, hcp
0.103101,0.086666,0.418624,0.390074, hcp
0.164712,0.155083,0.567293,0.495669, fcc
0.193703,0.154753,0.530506,0.463834, fcc
0.132063,0.173098,0.495473,0.495264, fcc
0.09759,0.081303,0.449719,0.419883, hcp
0.110176,0.086862,0.47583,0.421719, hcp
0.191777,0.167743,0.549571,0.49501, fcc
0.161743,0.130734,0.569674,0.451212, fcc
0.149341,0.070692,0.409242,0.415258, hcp
0.107979,0.088068,0.465084,0.39773, hcp
0.159389,0.158738,0.435573,0.46391, fcc
0.100653,0.090206,0.441852,0.42697, hcp
0.174992,0.164535,0.5086,0.488346, fcc
0.096866,0.094787,0.402201,0.417004, hcp
0.173681,0.12807,0.547357,0.52477, fcc
0.183091,0.170477,0.474993,0.493425, fcc
0.186438,0.158321,0.462678,0.513704, fcc
0.161747,0.138785,0.41659,0.495638, fcc
0.102309,0.08021,0.456003,0.410909, hcp
0.087477,0.072015,0.453421,0.402508, hcp
0.208744,0.17082,0.525951,0.474507, fcc
0.093274,0.064001,0.423353,0.408199, hcp
0.156819,0.097408,0.438723,0.436581, hcp
0.210902,0.143891,0.545919,0.508716, fcc
0.092119,0.089031,0.406619,0.439047, hcp
0.214347,0.151729,0.473804,0.484193, fcc
0.103364,0.070972,0.476401,0.446101, hcp
0.176676,0.155774,0.514058,0.480274, fcc
0.077736,0.072387,0.436459,0.419851, hcp
0.199207,0.170963,0.427809,0.470155, fcc
0.127548,0.090371,0.469541,0.424726, hcp
0.10975,0.078897,0.467216,0.393309, hcp
0.148462,0.153786,0.451899,0.461069, fcc
0.178613,0.144648,0.446619,0.500278, fcc
0.125539,0.081394,0.442545,0.424304, hcp
0.086276,0.092574,0.43159,0.454851, hcp
0.179232,0.148401,0.524746,0.455261, fcc
0.08963,0.068335,0.514874,0.410117, hcp
0.213441,0.158091,0.529528,0.485872, fcc
0.216067,0.162742,0.557081,0.453162, fcc
0.21687,0.174121,0.528525,0.498316, fcc
0.222194,0.151097,0.560425,0.467247, fcc
0.096417,0.081414,0.454422,0.42873, hcp
0.139874,0.142654,0.412682,0.470609, fcc
0.082554,0.073239,0.424089,0.43251, hcp
0.129233,0.164994,0.491094,0.480237, fcc
0.201999,0.153167,0.429197,0.506648, fcc
0.122458,0.070047,0.442889,0.409381, hcp
0.08903,0.101188,0.48743,0.422576, hcp
0.099026,0.08463,0.464042,0.415002, hcp
0.131311,0.174837,0.579639,0.491634, fcc
0.119409,0.070082,0.416601,0.434966, hcp
0.165511,0.162392,0.580131,0.501607, fcc
0.125711,0.08573,0.448064,0.453342, hcp
0.0706,0.0989,0.446799,0.450256, hcp
0.134425,0.142703,0.501833,0.460809, fcc
0.116606,0.080272,0.436336,0.428092, hcp
0.138013,0.149274,0.494476,0.475442, fcc
0.135268,0.178884,0.491361,0.5082, fcc
0.077471,0.086096,0.452865,0.425082, hcp
0.184685,0.163566,0.517978,0.456706, fcc
0.046516,0.087544,0.420846,0.413405, hcp
0.246814,0.166631,0.489486,0.491861, fcc
0.149487,0.15528,0.559055,0.487056, fcc
0.141298,0.079311,0.449828,0.417144, hcp
0.12824,0.164539,0.435256,0.502176, fcc
0.189823,0.165209,0.497958,0.4665, fcc
0.228569,0.146296,0.513998,0.496337, fcc
0.194584,0.153285,0.527188,0.521192, fcc
0.206744,0.151327,0.523523,0.483505, fcc
0.178783,0.142435,0.537421,0.465851, fcc
0.094459,0.078934,0.396815,0.420178, hcp
0.171401,0.142188,0.436222,0.506399, fcc
0.189284,0.15619,0.542742,0.467734, fcc
0.101484,0.065364,0.469822,0.424535, hcp
0.084744,0.083982,0.447602,0.444813, hcp
0.195468,0.163753,0.463099,0.509126, fcc
0.106168,0.089119,0.483768,0.409626, hcp
0.091786,0.084996,0.472674,0.42907, hcp
0.180063,0.149886,0.509677,0.451226, fcc
0.115353,0.102143,0.467605,0.419624, hcp
0.115801,0.093026,0.410977,0.404097, hcp
0.097047,0.095719,0.461516,0.44073, hcp
0.18562,0.159494,0.511018,0.520403, fcc
0.214905,0.172557,0.504852,0.504005, fcc
0.16653,0.159785,0.512726,0.485487, fcc
0.159182,0.151459,0.447358,0.504387, fcc
0.140234,0.153611,0.505815,0.509033, fcc
0.190973,0.148455,0.506751,0.508899, fcc
0.112489,0.095368,0.453084,0.423352, hcp
0.167017,0.162574,0.569139,0.47148, fcc
0.120207,0.078078,0.397268,0.430689, hcp
0.157537,0.175289,0.543752,0.505028, fcc
0.222212,0.174084,0.507154,0.507283, fcc
0.208583,0.18559,0.55182,0.478684, fcc
0.099598,0.079913,0.424832,0.414911, hcp
0.101291,0.083089,0.449494,0.451234, hcp
0.188722,0.166208,0.420533,0.514171, fcc
0.24275,0.156248,0.528843,0.508716, fcc
0.081421,0.086147,0.409203,0.404508, hcp
0.219042,0.160141,0.469964,0.488772, fcc
0.133141,0.081014,0.440905,0.412062, hcp
0.174761,0.177617,0.452633,0.496413, fcc
0.132401,0.08517,0.443586,0.392392, hcp
0.095572,0.083208,0.427249,0.432372, hcp
0.175378,0.170373,0.595989,0.471025, fcc
0.117226,0.084631,0.454985,0.4132, hcp
0.199969,0.147626,0.486779,0.52035, fcc
0.160866,0.164453,0.482208,0.472758, fcc
0.140025,0.084214,0.470712,0.440467, hcp
0.116777,0.082519,0.460635,0.39939, hcp
0.106631,0.091726,0.400578,0.413427, hcp
0.124264,0.078496,0.404253,0.4287, hcp
0.122451,0.089992,0.49004,0.423499, hcp
0.146435,0.084665,0.454401,0.40363, hcp
0.19235,0.179871,0.446607,0.473613, fcc
0.199132,0.158912,0.510721,0.489949, fcc
0.215529,0.168563,0.459475,0.50806, fcc
0.156687,0.144234,0.52748,0.484206, fcc
0.140805,0.168326,0.506573,0.522873, fcc
0.104089,0.068296,0.490078,0.440227, hcp
0.137288,0.08657,0.471792,0.422651, hcp
0.121341,0.149667,0.402346,0.446288, fcc
0.132372,0.160366,0.469467,0.493247, fcc
0.180409,0.18259,0.486748,0.489287, fcc
0.148106,0.149894,0.515231,0.489447, fcc
0.115385,0.085542,0.49656,0.406946, hcp
0.12306,0.086535,0.418839,0.429276, hcp
0.128024,0.078941,0.454729,0.43464, hcp
0.162318,0.165865,0.481299,0.504283, fcc
0.190403,0.173967,0.521746,0.476116, fcc
0.100231,0.082492,0.484295,0.42664, hcp
0.078747,0.088859,0.425353,0.439135, hcp
0.170664,0.166367,0.558433,0.515496, fcc
0.113901,0.081956,0.464274,0.445712, hcp
0.102207,0.089302,0.465295,0.408627, hcp
0.111596,0.088231,0.480377,0.426898, hcp
0.131459,0.105189,0.478497,0.416824, hcp
0.107117,0.102866,0.453657,0.443894, hcp
0.094448,0.153658,0.537031,0.483338, fcc
0.08432,0.081682,0.45795,0.426603, hcp
0.179664,0.153239,0.522059,0.507872, fcc
0.104251,0.07605,0.45987,0.436135, hcp
0.130758,0.083829,0.394159,0.406967, hcp
0.223497,0.15859,0.498525,0.501044, fcc
0.204499,0.188267,0.512372,0.479434, fcc
0.083251,0.094912,0.411948,0.390006, hcp
0.110631,0.084241,0.456537,0.422535, hcp
0.188844,0.150101,0.456659,0.494936, fcc
0.244305,0.155808,0.546085,0.483274, fcc
0.129709,0.074266,0.43367,0.432033, hcp
0.206203,0.15589,0.464719,0.476813, fcc
0.132866,0.088677,0.461232,0.421344, hcp
0.105678,0.084929,0.424657,0.423031, hcp
0.178923,0.15883,0.477864,0.494331, fcc
0.10897,0.158978,0.41642,0.524666, fcc
0.118865,0.066899,0.446035,0.403545, hcp
0.110809,0.085724,0.451704,0.414613, hcp
0.168703,0.1775,0.556219,0.508652, fcc
0.099432,0.086503,0.421038,0.418246, hcp
0.220035,0.158295,0.497266,0.525951, fcc
0.129332,0.085596,0.507514,0.42596, hcp
0.143481,0.088939,0.45955,0.436103, hcp
0.218577,0.166267,0.50972,0.488684, fcc
0.077258,0.101201,0.439437,0.413607, hcp
0.124054,0.077016,0.467567,0.417143, hcp
0.111532,0.159074,0.53207,0.510792, fcc
0.158366,0.169671,0.49773,0.483809, fcc
0.112278,0.080939,0.475117,0.415686, hcp
0.104928,0.085622,0.436031,0.422821, hcp
0.215971,0.143161,0.491984,0.476302, fcc
0.082953,0.079172,0.399909,0.418615, hcp
0.0958,0.093142,0.520812,0.416247, hcp
0.222422,0.157829,0.541409,0.483426, fcc
0.182845,0.151224,0.574518,0.504301, fcc
0.168031,0.161538,0.478482,0.484864, fcc
0.075078,0.091639,0.451383,0.427368, hcp
0.171132,0.157834,0.502464,0.525019, fcc
0.116504,0.095088,0.427162,0.415711, hcp
0.192732,0.172169,0.518737,0.467109, fcc
0.166704,0.153553,0.540207,0.523989, fcc
0.173756,0.167829,0.506789,0.509656, fcc
0.185557,0.166037,0.559626,0.480349, fcc
0.109911,0.090523,0.455974,0.448166, hcp
0.148878,0.157702,0.485936,0.513556, fcc
0.079479,0.095385,0.413611,0.421874, hcp
0.152026,0.173331,0.484275,0.480295, fcc
0.12689,0.149923,0.533948,0.485896, fcc
0.217954,0.152846,0.467183,0.472358, fcc
0.119399,0.147323,0.466907,0.483335, fcc
0.170362,0.165164,0.496132,0.485775, fcc
0.138555,0.081948,0.413825,0.412413, hcp
0.210685,0.138421,0.483056,0.495256, fcc
0.152243,0.165654,0.564648,0.490776, fcc
0.148406,0.143211,0.469226,0.483318, fcc
0.107133,0.082225,0.415883,0.426752, hcp
0.127335,0.085896,0.456341,0.417568, hcp
0.160811,0.157686,0.455122,0.489898, fcc
0.118609,0.065244,0.439961,0.383714, hcp
0.134951,0.152078,0.49064,0.458791, fcc
0.14922,0.151573,0.468314,0.495843, fcc
0.094992,0.080251,0.414959,0.424361, hcp
0.146144,0.159303,0.568987,0.49275, fcc
